,Node,Degree,In degree nodes,Out degree nodes,Betweenness centrality,Local reaching centrality,Label,Community
247,586337823853842345540431871840001719335253656036,3,1,2,0.00036429872495446266,0.02857675111773472,h (hue) > 89.23,0
248,785416297949746721855518740233507613359372494796,2,1,1,1.0714668381013607e-05,0.001788375558867362,h (hue) <= 89.23,0
249,727250320163413317424336482487985668863405696828,2,1,1,1.0714668381013607e-05,0.008047690014903129,a* > 4.78,3
250,407701137624446921567891617372187894825970294425,2,1,1,3.214400514304082e-05,0.0004470938897168405,b* <= 34.93,2
251,417437002713939374334586265425252915557508128759,3,1,2,0.004510875388406729,0.47707708709571583,a* <= -0.5,2
252,763251027902952192320586431560803464561746256558,3,1,2,0.005293046180220722,0.4154281746569375,L* > 39.09,2
253,996172710038684060083821286072592291567827448888,2,1,1,2.1429336762027214e-05,0.0022354694485842027,L* <= 39.09,1
254,41851240955149365095212757459157067955701803621,2,1,1,0.00011786135219114967,0.0004470938897168405,Ascorbic acid (%) > 0.11,2
255,678571836716461721107405286647848926128104994393,2,1,1,1.0714668381013607e-05,0.0013412816691505216,moisture (%) > 89.04,3
256,430868933871467350810586651263398763782999785332,2,1,1,3.214400514304082e-05,0.0004470938897168405,C <= 29.16,2
257,481733625282108878075290474989434360513641515356,3,1,2,0.00017143469409621772,0.009090909090909089,h (hue) > 99.41,1
258,873073753594403323933432188217041130659061545341,2,1,1,2.1429336762027214e-05,0.0013412816691505216,h (hue) <= 99.41,2
259,438365677151066102668179249800079545210538159340,3,1,2,0.001060752169720347,0.035640834575260794,b* <= 31.65,2
260,971643167817280623991680338029131636607511980642,2,1,1,0.0,0.004023845007451564,b* > 30.32,2
261,88343979998980688201560373950173253973419783100,2,1,1,0.0,0.002682563338301043,Titrable acidity (%) > 0.34,0
262,54726371255491458618787944583465631337462123287,2,1,1,3.214400514304082e-05,0.0004470938897168405,C > 29.16,1
263,466553854614850193732540484611206374299634973101,3,1,2,0.0006428801028608164,0.010730253353204173,Ascorbic acid (%) <= 0.23,2
264,988221796473986377672966240637784625221220179726,3,1,2,0.00034286938819243543,0.005365126676602086,Soluble solids (Brix) > 7.54,2
265,477421638815298422923914704485022444521358946725,2,1,1,2.1429336762027214e-05,0.000894187779433681,h (hue) <= 99.5,2
266,526112106351830416141111967284500280474446631336,5,2,3,0.000600021429336762,0.002682563338301043,Titrable acidity (%) <= 0.37,3
267,48999566199507269810103022056599725175332341624,2,1,1,0.0,0.0031296572280178838,pH > 3.13,0
268,842214794378755056492605563573879580962970593221,3,1,2,0.001339333547626701,0.013710879284649775,L* <= 43.38,0
269,502479740542991235653878030546000489435332269968,2,1,1,2.1429336762027214e-05,0.003576751117734724,Ascorbic acid (%) > 0.55,3
270,518299061522014499317812363456136002240855502951,2,1,1,7.500267866709524e-05,0.0004470938897168405,moisture (%) > 85.57,0
